userId,target_movieId,model,rank,recall@10,ndcg@10,candidate_count,title
187,1196,popularity,1,1.0,1.0,101,Star Wars: Episode V - The Empire Strikes Back (1980)
187,1196,latent_svd,1,1.0,1.0,101,Star Wars: Episode V - The Empire Strikes Back (1980)
188,906,popularity,11,0.0,0.0,101,Gaslight (1944)
188,906,latent_svd,19,0.0,0.0,101,Gaslight (1944)
189,76093,popularity,3,1.0,0.5,101,How to Train Your Dragon (2010)
189,76093,latent_svd,3,1.0,0.5,101,How to Train Your Dragon (2010)
190,81834,popularity,5,1.0,0.38685280723454163,101,Harry Potter and the Deathly Hallows: Part 1 (2010)
190,81834,latent_svd,2,1.0,0.6309297535714575,101,Harry Potter and the Deathly Hallows: Part 1 (2010)
191,47,popularity,2,1.0,0.6309297535714575,101,Seven (a.k.a. Se7en) (1995)
191,47,latent_svd,1,1.0,1.0,101,Seven (a.k.a. Se7en) (1995)
192,480,popularity,8,1.0,0.31546487678572877,101,Jurassic Park (1993)
192,480,latent_svd,1,1.0,1.0,101,Jurassic Park (1993)
193,5618,popularity,1,1.0,1.0,101,Spirited Away (Sen to Chihiro no kamikakushi) (2001)
193,5618,latent_svd,2,1.0,0.6309297535714575,101,Spirited Away (Sen to Chihiro no kamikakushi) (2001)
194,7143,popularity,3,1.0,0.5,101,"Last Samurai, The (2003)"
194,7143,latent_svd,75,0.0,0.0,101,"Last Samurai, The (2003)"
195,908,popularity,3,1.0,0.5,101,North by Northwest (1959)
195,908,latent_svd,99,0.0,0.0,101,North by Northwest (1959)
196,51935,popularity,4,1.0,0.43067655807339306,101,Shooter (2007)
196,51935,latent_svd,9,1.0,0.3010299956639812,101,Shooter (2007)
197,318,popularity,1,1.0,1.0,101,"Shawshank Redemption, The (1994)"
197,318,latent_svd,100,0.0,0.0,101,"Shawshank Redemption, The (1994)"
198,4235,popularity,3,1.0,0.5,101,Amores Perros (Love's a Bitch) (2000)
198,4235,latent_svd,99,0.0,0.0,101,Amores Perros (Love's a Bitch) (2000)
199,3160,popularity,9,1.0,0.3010299956639812,101,Magnolia (1999)
199,3160,latent_svd,98,0.0,0.0,101,Magnolia (1999)
200,1020,popularity,95,0.0,0.0,101,Cool Runnings (1993)
200,1020,latent_svd,94,0.0,0.0,101,Cool Runnings (1993)
201,160,popularity,101,0.0,0.0,101,Congo (1995)
201,160,latent_svd,51,0.0,0.0,101,Congo (1995)
202,2761,popularity,3,1.0,0.5,101,"Iron Giant, The (1999)"
202,2761,latent_svd,8,1.0,0.31546487678572877,101,"Iron Giant, The (1999)"
203,296,popularity,1,1.0,1.0,101,Pulp Fiction (1994)
203,296,latent_svd,98,0.0,0.0,101,Pulp Fiction (1994)
204,91658,popularity,63,0.0,0.0,101,"Girl with the Dragon Tattoo, The (2011)"
204,91658,latent_svd,4,1.0,0.43067655807339306,101,"Girl with the Dragon Tattoo, The (2011)"
205,71462,popularity,16,0.0,0.0,101,"Cove, The (2009)"
205,71462,latent_svd,44,0.0,0.0,101,"Cove, The (2009)"
206,800,popularity,4,1.0,0.43067655807339306,101,Lone Star (1996)
206,800,latent_svd,4,1.0,0.43067655807339306,101,Lone Star (1996)
207,2858,popularity,2,1.0,0.6309297535714575,101,American Beauty (1999)
207,2858,latent_svd,1,1.0,1.0,101,American Beauty (1999)
208,1210,popularity,1,1.0,1.0,101,Star Wars: Episode VI - Return of the Jedi (1983)
208,1210,latent_svd,1,1.0,1.0,101,Star Wars: Episode VI - Return of the Jedi (1983)
209,88125,popularity,2,1.0,0.6309297535714575,101,Harry Potter and the Deathly Hallows: Part 2 (2011)
209,88125,latent_svd,96,0.0,0.0,101,Harry Potter and the Deathly Hallows: Part 2 (2011)
210,180031,popularity,27,0.0,0.0,101,The Shape of Water (2017)
210,180031,latent_svd,65,0.0,0.0,101,The Shape of Water (2017)
211,1198,popularity,1,1.0,1.0,101,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
211,1198,latent_svd,1,1.0,1.0,101,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
212,188751,popularity,101,0.0,0.0,101,Mamma Mia: Here We Go Again! (2018)
212,188751,latent_svd,66,0.0,0.0,101,Mamma Mia: Here We Go Again! (2018)
213,858,popularity,1,1.0,1.0,101,"Godfather, The (1972)"
213,858,latent_svd,1,1.0,1.0,101,"Godfather, The (1972)"
214,1059,popularity,7,1.0,0.3333333333333333,101,William Shakespeare's Romeo + Juliet (1996)
214,1059,latent_svd,3,1.0,0.5,101,William Shakespeare's Romeo + Juliet (1996)
215,6155,popularity,87,0.0,0.0,101,How to Lose a Guy in 10 Days (2003)
215,6155,latent_svd,101,0.0,0.0,101,How to Lose a Guy in 10 Days (2003)
216,3996,popularity,5,1.0,0.38685280723454163,101,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)"
216,3996,latent_svd,5,1.0,0.38685280723454163,101,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)"
217,517,popularity,80,0.0,0.0,101,Rising Sun (1993)
217,517,latent_svd,28,0.0,0.0,101,Rising Sun (1993)
218,8636,popularity,5,1.0,0.38685280723454163,101,Spider-Man 2 (2004)
218,8636,latent_svd,92,0.0,0.0,101,Spider-Man 2 (2004)
219,457,popularity,1,1.0,1.0,101,"Fugitive, The (1993)"
219,457,latent_svd,1,1.0,1.0,101,"Fugitive, The (1993)"
220,8961,popularity,2,1.0,0.6309297535714575,101,"Incredibles, The (2004)"
220,8961,latent_svd,1,1.0,1.0,101,"Incredibles, The (2004)"
221,9018,popularity,22,0.0,0.0,101,Control Room (2004)
221,9018,latent_svd,24,0.0,0.0,101,Control Room (2004)
222,6863,popularity,78,0.0,0.0,101,School of Rock (2003)
222,6863,latent_svd,100,0.0,0.0,101,School of Rock (2003)
223,48394,popularity,7,1.0,0.3333333333333333,101,"Pan's Labyrinth (Laberinto del fauno, El) (2006)"
223,48394,latent_svd,8,1.0,0.31546487678572877,101,"Pan's Labyrinth (Laberinto del fauno, El) (2006)"
224,3948,popularity,75,0.0,0.0,101,Meet the Parents (2000)
224,3948,latent_svd,91,0.0,0.0,101,Meet the Parents (2000)
225,1970,popularity,97,0.0,0.0,101,"Nightmare on Elm Street 3: Dream Warriors, A (1987)"
225,1970,latent_svd,86,0.0,0.0,101,"Nightmare on Elm Street 3: Dream Warriors, A (1987)"
226,56757,popularity,9,1.0,0.3010299956639812,101,Sweeney Todd: The Demon Barber of Fleet Street (2007)
226,56757,latent_svd,9,1.0,0.3010299956639812,101,Sweeney Todd: The Demon Barber of Fleet Street (2007)
227,36529,popularity,13,0.0,0.0,101,Lord of War (2005)
227,36529,latent_svd,2,1.0,0.6309297535714575,101,Lord of War (2005)
228,50,popularity,1,1.0,1.0,101,"Usual Suspects, The (1995)"
228,50,latent_svd,1,1.0,1.0,101,"Usual Suspects, The (1995)"
229,36,popularity,7,1.0,0.3333333333333333,101,Dead Man Walking (1995)
229,36,latent_svd,1,1.0,1.0,101,Dead Man Walking (1995)
230,33679,popularity,82,0.0,0.0,101,Mr. & Mrs. Smith (2005)
230,33679,latent_svd,83,0.0,0.0,101,Mr. & Mrs. Smith (2005)
231,54286,popularity,9,1.0,0.3010299956639812,101,"Bourne Ultimatum, The (2007)"
231,54286,latent_svd,8,1.0,0.31546487678572877,101,"Bourne Ultimatum, The (2007)"
232,81512,popularity,101,0.0,0.0,101,Hereafter (2010)
232,81512,latent_svd,43,0.0,0.0,101,Hereafter (2010)
233,5418,popularity,4,1.0,0.43067655807339306,101,"Bourne Identity, The (2002)"
233,5418,latent_svd,2,1.0,0.6309297535714575,101,"Bourne Identity, The (2002)"
234,2052,popularity,98,0.0,0.0,101,Hocus Pocus (1993)
234,2052,latent_svd,94,0.0,0.0,101,Hocus Pocus (1993)
235,780,popularity,71,0.0,0.0,101,Independence Day (a.k.a. ID4) (1996)
235,780,latent_svd,1,1.0,1.0,101,Independence Day (a.k.a. ID4) (1996)
236,2490,popularity,80,0.0,0.0,101,Payback (1999)
236,2490,latent_svd,77,0.0,0.0,101,Payback (1999)
237,1203,popularity,1,1.0,1.0,101,12 Angry Men (1957)
237,1203,latent_svd,71,0.0,0.0,101,12 Angry Men (1957)
238,3528,popularity,59,0.0,0.0,101,"Prince of Tides, The (1991)"
238,3528,latent_svd,82,0.0,0.0,101,"Prince of Tides, The (1991)"
239,8529,popularity,88,0.0,0.0,101,"Terminal, The (2004)"
239,8529,latent_svd,88,0.0,0.0,101,"Terminal, The (2004)"
240,810,popularity,100,0.0,0.0,101,Kazaam (1996)
240,810,latent_svd,53,0.0,0.0,101,Kazaam (1996)
241,47,popularity,1,1.0,1.0,101,Seven (a.k.a. Se7en) (1995)
241,47,latent_svd,1,1.0,1.0,101,Seven (a.k.a. Se7en) (1995)
242,111,popularity,1,1.0,1.0,101,Taxi Driver (1976)
242,111,latent_svd,1,1.0,1.0,101,Taxi Driver (1976)
243,112,popularity,46,0.0,0.0,101,Rumble in the Bronx (Hont faan kui) (1995)
243,112,latent_svd,4,1.0,0.43067655807339306,101,Rumble in the Bronx (Hont faan kui) (1995)
244,1049,popularity,61,0.0,0.0,101,"Ghost and the Darkness, The (1996)"
244,1049,latent_svd,78,0.0,0.0,101,"Ghost and the Darkness, The (1996)"
245,3114,popularity,6,1.0,0.3562071871080222,101,Toy Story 2 (1999)
245,3114,latent_svd,85,0.0,0.0,101,Toy Story 2 (1999)
246,3079,popularity,83,0.0,0.0,101,Mansfield Park (1999)
246,3079,latent_svd,35,0.0,0.0,101,Mansfield Park (1999)
247,3114,popularity,3,1.0,0.5,101,Toy Story 2 (1999)
247,3114,latent_svd,1,1.0,1.0,101,Toy Story 2 (1999)
248,147384,popularity,32,0.0,0.0,101,Doctor Who: The Runaway Bride (2007)
248,147384,latent_svd,64,0.0,0.0,101,Doctor Who: The Runaway Bride (2007)
249,185029,popularity,94,0.0,0.0,101,A Quiet Place (2018)
249,185029,latent_svd,56,0.0,0.0,101,A Quiet Place (2018)
250,3499,popularity,7,1.0,0.3333333333333333,101,Misery (1990)
250,3499,latent_svd,92,0.0,0.0,101,Misery (1990)
251,159817,popularity,10,1.0,0.2890648263178879,101,Planet Earth (2006)
251,159817,latent_svd,13,0.0,0.0,101,Planet Earth (2006)
252,1293,popularity,7,1.0,0.3333333333333333,101,Gandhi (1982)
252,1293,latent_svd,92,0.0,0.0,101,Gandhi (1982)
253,55442,popularity,6,1.0,0.3562071871080222,101,Persepolis (2007)
253,55442,latent_svd,7,1.0,0.3333333333333333,101,Persepolis (2007)
254,2542,popularity,3,1.0,0.5,101,"Lock, Stock & Two Smoking Barrels (1998)"
254,2542,latent_svd,3,1.0,0.5,101,"Lock, Stock & Two Smoking Barrels (1998)"
255,3552,popularity,6,1.0,0.3562071871080222,101,Caddyshack (1980)
255,3552,latent_svd,98,0.0,0.0,101,Caddyshack (1980)
256,106487,popularity,15,0.0,0.0,101,The Hunger Games: Catching Fire (2013)
256,106487,latent_svd,9,1.0,0.3010299956639812,101,The Hunger Games: Catching Fire (2013)
257,1380,popularity,92,0.0,0.0,101,Grease (1978)
257,1380,latent_svd,86,0.0,0.0,101,Grease (1978)
258,4995,popularity,1,1.0,1.0,101,"Beautiful Mind, A (2001)"
258,4995,latent_svd,1,1.0,1.0,101,"Beautiful Mind, A (2001)"
259,7149,popularity,33,0.0,0.0,101,Something's Gotta Give (2003)
259,7149,latent_svd,95,0.0,0.0,101,Something's Gotta Give (2003)
260,2859,popularity,9,1.0,0.3010299956639812,101,Stop Making Sense (1984)
260,2859,latent_svd,13,0.0,0.0,101,Stop Making Sense (1984)
261,7361,popularity,1,1.0,1.0,101,Eternal Sunshine of the Spotless Mind (2004)
261,7361,latent_svd,1,1.0,1.0,101,Eternal Sunshine of the Spotless Mind (2004)
262,290,popularity,6,1.0,0.3562071871080222,101,Once Were Warriors (1994)
262,290,latent_svd,82,0.0,0.0,101,Once Were Warriors (1994)
263,8638,popularity,17,0.0,0.0,101,Before Sunset (2004)
263,8638,latent_svd,24,0.0,0.0,101,Before Sunset (2004)
264,367,popularity,96,0.0,0.0,101,"Mask, The (1994)"
264,367,latent_svd,101,0.0,0.0,101,"Mask, The (1994)"
265,3831,popularity,10,1.0,0.2890648263178879,101,Saving Grace (2000)
265,3831,latent_svd,82,0.0,0.0,101,Saving Grace (2000)
266,1617,popularity,1,1.0,1.0,101,L.A. Confidential (1997)
266,1617,latent_svd,1,1.0,1.0,101,L.A. Confidential (1997)
267,29,popularity,2,1.0,0.6309297535714575,101,"City of Lost Children, The (Cité des enfants perdus, La) (1995)"
267,29,latent_svd,4,1.0,0.43067655807339306,101,"City of Lost Children, The (Cité des enfants perdus, La) (1995)"
268,1047,popularity,88,0.0,0.0,101,"Long Kiss Goodnight, The (1996)"
268,1047,latent_svd,86,0.0,0.0,101,"Long Kiss Goodnight, The (1996)"
269,1367,popularity,95,0.0,0.0,101,101 Dalmatians (1996)
269,1367,latent_svd,23,0.0,0.0,101,101 Dalmatians (1996)
270,661,popularity,59,0.0,0.0,101,James and the Giant Peach (1996)
270,661,latent_svd,77,0.0,0.0,101,James and the Giant Peach (1996)
271,3706,popularity,93,0.0,0.0,101,Angel Heart (1987)
271,3706,latent_svd,1,1.0,1.0,101,Angel Heart (1987)
272,158238,popularity,6,1.0,0.3562071871080222,101,The Nice Guys (2016)
272,158238,latent_svd,91,0.0,0.0,101,The Nice Guys (2016)
273,262,popularity,8,1.0,0.31546487678572877,101,"Little Princess, A (1995)"
273,262,latent_svd,6,1.0,0.3562071871080222,101,"Little Princess, A (1995)"
274,86911,popularity,84,0.0,0.0,101,"Hangover Part II, The (2011)"
274,86911,latent_svd,81,0.0,0.0,101,"Hangover Part II, The (2011)"
275,1333,popularity,21,0.0,0.0,101,"Birds, The (1963)"
275,1333,latent_svd,81,0.0,0.0,101,"Birds, The (1963)"
276,150,popularity,3,1.0,0.5,101,Apollo 13 (1995)
276,150,latent_svd,1,1.0,1.0,101,Apollo 13 (1995)
277,836,popularity,92,0.0,0.0,101,Chain Reaction (1996)
277,836,latent_svd,91,0.0,0.0,101,Chain Reaction (1996)
278,54272,popularity,16,0.0,0.0,101,"Simpsons Movie, The (2007)"
278,54272,latent_svd,99,0.0,0.0,101,"Simpsons Movie, The (2007)"
279,175303,popularity,55,0.0,0.0,101,It (2017)
279,175303,latent_svd,64,0.0,0.0,101,It (2017)
280,94959,popularity,8,1.0,0.31546487678572877,101,Moonrise Kingdom (2012)
280,94959,latent_svd,5,1.0,0.38685280723454163,101,Moonrise Kingdom (2012)
281,2329,popularity,1,1.0,1.0,101,American History X (1998)
281,2329,latent_svd,100,0.0,0.0,101,American History X (1998)
282,39183,popularity,30,0.0,0.0,101,Brokeback Mountain (2005)
282,39183,latent_svd,5,1.0,0.38685280723454163,101,Brokeback Mountain (2005)
283,788,popularity,101,0.0,0.0,101,"Nutty Professor, The (1996)"
283,788,latent_svd,98,0.0,0.0,101,"Nutty Professor, The (1996)"
284,637,popularity,98,0.0,0.0,101,Sgt. Bilko (1996)
284,637,latent_svd,1,1.0,1.0,101,Sgt. Bilko (1996)
285,1968,popularity,6,1.0,0.3562071871080222,101,"Breakfast Club, The (1985)"
285,1968,latent_svd,25,0.0,0.0,101,"Breakfast Club, The (1985)"
286,7438,popularity,2,1.0,0.6309297535714575,101,Kill Bill: Vol. 2 (2004)
286,7438,latent_svd,1,1.0,1.0,101,Kill Bill: Vol. 2 (2004)
287,29,popularity,4,1.0,0.43067655807339306,101,"City of Lost Children, The (Cité des enfants perdus, La) (1995)"
287,29,latent_svd,2,1.0,0.6309297535714575,101,"City of Lost Children, The (Cité des enfants perdus, La) (1995)"
288,57669,popularity,2,1.0,0.6309297535714575,101,In Bruges (2008)
288,57669,latent_svd,6,1.0,0.3562071871080222,101,In Bruges (2008)
289,7025,popularity,65,0.0,0.0,101,"Midnight Clear, A (1992)"
289,7025,latent_svd,24,0.0,0.0,101,"Midnight Clear, A (1992)"
290,2394,popularity,49,0.0,0.0,101,"Prince of Egypt, The (1998)"
290,2394,latent_svd,99,0.0,0.0,101,"Prince of Egypt, The (1998)"
291,122904,popularity,7,1.0,0.3333333333333333,101,Deadpool (2016)
291,122904,latent_svd,1,1.0,1.0,101,Deadpool (2016)
292,56775,popularity,96,0.0,0.0,101,National Treasure: Book of Secrets (2007)
292,56775,latent_svd,13,0.0,0.0,101,National Treasure: Book of Secrets (2007)
293,1673,popularity,2,1.0,0.6309297535714575,101,Boogie Nights (1997)
293,1673,latent_svd,17,0.0,0.0,101,Boogie Nights (1997)
294,1371,popularity,97,0.0,0.0,101,Star Trek: The Motion Picture (1979)
294,1371,latent_svd,83,0.0,0.0,101,Star Trek: The Motion Picture (1979)
295,2329,popularity,1,1.0,1.0,101,American History X (1998)
295,2329,latent_svd,1,1.0,1.0,101,American History X (1998)
296,4144,popularity,7,1.0,0.3333333333333333,101,In the Mood For Love (Fa yeung nin wa) (2000)
296,4144,latent_svd,7,1.0,0.3333333333333333,101,In the Mood For Love (Fa yeung nin wa) (2000)
297,288,popularity,95,0.0,0.0,101,Natural Born Killers (1994)
297,288,latent_svd,72,0.0,0.0,101,Natural Born Killers (1994)
298,6283,popularity,3,1.0,0.5,101,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001)
298,6283,latent_svd,13,0.0,0.0,101,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001)
299,1994,popularity,74,0.0,0.0,101,Poltergeist (1982)
299,1994,latent_svd,74,0.0,0.0,101,Poltergeist (1982)
300,4848,popularity,5,1.0,0.38685280723454163,101,Mulholland Drive (2001)
300,4848,latent_svd,3,1.0,0.5,101,Mulholland Drive (2001)
301,56788,popularity,58,0.0,0.0,101,Charlie Wilson's War (2007)
301,56788,latent_svd,89,0.0,0.0,101,Charlie Wilson's War (2007)
302,1198,popularity,2,1.0,0.6309297535714575,101,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
302,1198,latent_svd,2,1.0,0.6309297535714575,101,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
303,3702,popularity,56,0.0,0.0,101,Mad Max (1979)
303,3702,latent_svd,3,1.0,0.5,101,Mad Max (1979)
304,597,popularity,51,0.0,0.0,101,Pretty Woman (1990)
304,597,latent_svd,14,0.0,0.0,101,Pretty Woman (1990)
305,148671,popularity,23,0.0,0.0,101,Saw (2003)
305,148671,latent_svd,31,0.0,0.0,101,Saw (2003)
306,136016,popularity,41,0.0,0.0,101,The Good Dinosaur (2015)
306,136016,latent_svd,72,0.0,0.0,101,The Good Dinosaur (2015)
307,68952,popularity,48,0.0,0.0,101,Drag Me to Hell (2009)
307,68952,latent_svd,33,0.0,0.0,101,Drag Me to Hell (2009)
308,1028,popularity,3,1.0,0.5,101,Mary Poppins (1964)
308,1028,latent_svd,18,0.0,0.0,101,Mary Poppins (1964)
309,4432,popularity,10,1.0,0.2890648263178879,101,Sweet Smell of Success (1957)
309,4432,latent_svd,19,0.0,0.0,101,Sweet Smell of Success (1957)
310,2944,popularity,3,1.0,0.5,101,"Dirty Dozen, The (1967)"
310,2944,latent_svd,6,1.0,0.3562071871080222,101,"Dirty Dozen, The (1967)"
311,6461,popularity,17,0.0,0.0,101,"Unforgiven, The (1960)"
311,6461,latent_svd,88,0.0,0.0,101,"Unforgiven, The (1960)"
312,5881,popularity,94,0.0,0.0,101,Solaris (2002)
312,5881,latent_svd,11,0.0,0.0,101,Solaris (2002)
313,1513,popularity,100,0.0,0.0,101,Romy and Michele's High School Reunion (1997)
313,1513,latent_svd,51,0.0,0.0,101,Romy and Michele's High School Reunion (1997)
314,260,popularity,1,1.0,1.0,101,Star Wars: Episode IV - A New Hope (1977)
314,260,latent_svd,101,0.0,0.0,101,Star Wars: Episode IV - A New Hope (1977)
315,902,popularity,4,1.0,0.43067655807339306,101,Breakfast at Tiffany's (1961)
315,902,latent_svd,97,0.0,0.0,101,Breakfast at Tiffany's (1961)
316,5679,popularity,87,0.0,0.0,101,"Ring, The (2002)"
316,5679,latent_svd,91,0.0,0.0,101,"Ring, The (2002)"
317,133115,popularity,101,0.0,0.0,101,We Could Be King (2014)
317,133115,latent_svd,51,0.0,0.0,101,We Could Be King (2014)
318,26713,popularity,101,0.0,0.0,101,Days of Being Wild (A Fei jingjyuhn) (1990)
318,26713,latent_svd,56,0.0,0.0,101,Days of Being Wild (A Fei jingjyuhn) (1990)
319,136864,popularity,99,0.0,0.0,101,Batman v Superman: Dawn of Justice (2016)
319,136864,latent_svd,21,0.0,0.0,101,Batman v Superman: Dawn of Justice (2016)
320,72998,popularity,10,1.0,0.2890648263178879,101,Avatar (2009)
320,72998,latent_svd,1,1.0,1.0,101,Avatar (2009)
321,24,popularity,92,0.0,0.0,101,Powder (1995)
321,24,latent_svd,8,1.0,0.31546487678572877,101,Powder (1995)
322,30749,popularity,11,0.0,0.0,101,Hotel Rwanda (2004)
322,30749,latent_svd,91,0.0,0.0,101,Hotel Rwanda (2004)
323,111659,popularity,100,0.0,0.0,101,Maleficent (2014)
323,111659,latent_svd,19,0.0,0.0,101,Maleficent (2014)
324,3864,popularity,98,0.0,0.0,101,Godzilla 2000 (Gojira ni-sen mireniamu) (1999)
324,3864,latent_svd,92,0.0,0.0,101,Godzilla 2000 (Gojira ni-sen mireniamu) (1999)
325,1248,popularity,2,1.0,0.6309297535714575,101,Touch of Evil (1958)
325,1248,latent_svd,2,1.0,0.6309297535714575,101,Touch of Evil (1958)
326,8665,popularity,7,1.0,0.3333333333333333,101,"Bourne Supremacy, The (2004)"
326,8665,latent_svd,1,1.0,1.0,101,"Bourne Supremacy, The (2004)"
327,1288,popularity,2,1.0,0.6309297535714575,101,This Is Spinal Tap (1984)
327,1288,latent_svd,1,1.0,1.0,101,This Is Spinal Tap (1984)
328,1035,popularity,1,1.0,1.0,101,"Sound of Music, The (1965)"
328,1035,latent_svd,95,0.0,0.0,101,"Sound of Music, The (1965)"
329,778,popularity,1,1.0,1.0,101,Trainspotting (1996)
329,778,latent_svd,101,0.0,0.0,101,Trainspotting (1996)
330,4902,popularity,77,0.0,0.0,101,"Devil's Backbone, The (Espinazo del diablo, El) (2001)"
330,4902,latent_svd,1,1.0,1.0,101,"Devil's Backbone, The (Espinazo del diablo, El) (2001)"
331,187593,popularity,10,1.0,0.2890648263178879,101,Deadpool 2 (2018)
331,187593,latent_svd,11,0.0,0.0,101,Deadpool 2 (2018)
332,2420,popularity,21,0.0,0.0,101,"Karate Kid, The (1984)"
332,2420,latent_svd,15,0.0,0.0,101,"Karate Kid, The (1984)"
333,3616,popularity,72,0.0,0.0,101,Loser (2000)
333,3616,latent_svd,78,0.0,0.0,101,Loser (2000)
334,1755,popularity,12,0.0,0.0,101,Shooting Fish (1997)
334,1755,latent_svd,79,0.0,0.0,101,Shooting Fish (1997)
335,380,popularity,73,0.0,0.0,101,True Lies (1994)
335,380,latent_svd,3,1.0,0.5,101,True Lies (1994)
336,34162,popularity,48,0.0,0.0,101,Wedding Crashers (2005)
336,34162,latent_svd,100,0.0,0.0,101,Wedding Crashers (2005)
337,27,popularity,73,0.0,0.0,101,Now and Then (1995)
337,27,latent_svd,17,0.0,0.0,101,Now and Then (1995)
338,190209,popularity,101,0.0,0.0,101,Jeff Ross Roasts the Border (2017)
338,190209,latent_svd,55,0.0,0.0,101,Jeff Ross Roasts the Border (2017)
339,166643,popularity,7,1.0,0.3333333333333333,101,Hidden Figures (2016)
339,166643,latent_svd,15,0.0,0.0,101,Hidden Figures (2016)
340,253,popularity,58,0.0,0.0,101,Interview with the Vampire: The Vampire Chronicles (1994)
340,253,latent_svd,101,0.0,0.0,101,Interview with the Vampire: The Vampire Chronicles (1994)
341,136020,popularity,88,0.0,0.0,101,Spectre (2015)
341,136020,latent_svd,83,0.0,0.0,101,Spectre (2015)
342,3219,popularity,85,0.0,0.0,101,Pacific Heights (1990)
342,3219,latent_svd,35,0.0,0.0,101,Pacific Heights (1990)
343,527,popularity,1,1.0,1.0,101,Schindler's List (1993)
343,527,latent_svd,1,1.0,1.0,101,Schindler's List (1993)
344,1265,popularity,2,1.0,0.6309297535714575,101,Groundhog Day (1993)
344,1265,latent_svd,1,1.0,1.0,101,Groundhog Day (1993)
345,3801,popularity,19,0.0,0.0,101,Anatomy of a Murder (1959)
345,3801,latent_svd,24,0.0,0.0,101,Anatomy of a Murder (1959)
346,357,popularity,47,0.0,0.0,101,Four Weddings and a Funeral (1994)
346,357,latent_svd,95,0.0,0.0,101,Four Weddings and a Funeral (1994)
347,1,popularity,1,1.0,1.0,101,Toy Story (1995)
347,1,latent_svd,1,1.0,1.0,101,Toy Story (1995)
348,590,popularity,2,1.0,0.6309297535714575,101,Dances with Wolves (1990)
348,590,latent_svd,1,1.0,1.0,101,Dances with Wolves (1990)
349,145,popularity,95,0.0,0.0,101,Bad Boys (1995)
349,145,latent_svd,4,1.0,0.43067655807339306,101,Bad Boys (1995)
350,671,popularity,56,0.0,0.0,101,Mystery Science Theater 3000: The Movie (1996)
350,671,latent_svd,67,0.0,0.0,101,Mystery Science Theater 3000: The Movie (1996)
351,55820,popularity,7,1.0,0.3333333333333333,101,No Country for Old Men (2007)
351,55820,latent_svd,4,1.0,0.43067655807339306,101,No Country for Old Men (2007)
352,4011,popularity,1,1.0,1.0,101,Snatch (2000)
352,4011,latent_svd,2,1.0,0.6309297535714575,101,Snatch (2000)
353,180,popularity,75,0.0,0.0,101,Mallrats (1995)
353,180,latent_svd,97,0.0,0.0,101,Mallrats (1995)
354,70,popularity,41,0.0,0.0,101,From Dusk Till Dawn (1996)
354,70,latent_svd,2,1.0,0.6309297535714575,101,From Dusk Till Dawn (1996)
355,901,popularity,91,0.0,0.0,101,Funny Face (1957)
355,901,latent_svd,98,0.0,0.0,101,Funny Face (1957)
356,3809,popularity,86,0.0,0.0,101,What About Bob? (1991)
356,3809,latent_svd,10,1.0,0.2890648263178879,101,What About Bob? (1991)
357,4370,popularity,88,0.0,0.0,101,A.I. Artificial Intelligence (2001)
357,4370,latent_svd,100,0.0,0.0,101,A.I. Artificial Intelligence (2001)
358,66203,popularity,94,0.0,0.0,101,He's Just Not That Into You (2009)
358,66203,latent_svd,1,1.0,1.0,101,He's Just Not That Into You (2009)
359,1172,popularity,2,1.0,0.6309297535714575,101,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
359,1172,latent_svd,1,1.0,1.0,101,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
360,1620,popularity,90,0.0,0.0,101,Kiss the Girls (1997)
360,1620,latent_svd,20,0.0,0.0,101,Kiss the Girls (1997)
361,49272,popularity,7,1.0,0.3333333333333333,101,Casino Royale (2006)
361,49272,latent_svd,90,0.0,0.0,101,Casino Royale (2006)
362,90345,popularity,49,0.0,0.0,101,"Thing, The (2011)"
362,90345,latent_svd,42,0.0,0.0,101,"Thing, The (2011)"
363,122918,popularity,4,1.0,0.43067655807339306,101,Guardians of the Galaxy 2 (2017)
363,122918,latent_svd,88,0.0,0.0,101,Guardians of the Galaxy 2 (2017)
364,376,popularity,93,0.0,0.0,101,"River Wild, The (1994)"
364,376,latent_svd,57,0.0,0.0,101,"River Wild, The (1994)"
365,2144,popularity,27,0.0,0.0,101,Sixteen Candles (1984)
365,2144,latent_svd,3,1.0,0.5,101,Sixteen Candles (1984)
366,68157,popularity,1,1.0,1.0,101,Inglourious Basterds (2009)
366,68157,latent_svd,2,1.0,0.6309297535714575,101,Inglourious Basterds (2009)
367,3797,popularity,59,0.0,0.0,101,"In Crowd, The (2000)"
367,3797,latent_svd,23,0.0,0.0,101,"In Crowd, The (2000)"
368,1101,popularity,92,0.0,0.0,101,Top Gun (1986)
